ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Is_parent,Children,Day,Month,Quarter,Year,Monetary,Frequency,Tenure,T,Actual_Avg_Monetary,Actual_Purchases,Actual_cltv,CLTV_label,Cluster,Customer_Segment,Predicted_Avg_Monetary,Predicted_Purchases,Predicted_cltv,p_alive,p_not_alive
839,1975,PhD,Partner,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,40,1,1,25,9,3,2013,170,8,15,277,21.25,13.333333333333332,0.0,Non-profitable,2,Low-Value,21.798614714698868,2.2969446230837227e-07,0.0,0.0,1.0
4246,1982,PostGraduation,Single,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,33,0,0,12,12,4,2013,373,2,12,199,186.5,90.0,0.0,Non-profitable,1,High-Value,192.4837997416133,9.593692964956524e-06,0.0,0.0,1.0
158,1945,PhD,Partner,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,70,0,0,17,11,4,2013,1196,16,13,224,74.75,480.0,0.0,Non-profitable,0,Moderate-Value,75.17242475284675,4.332655101976471e-29,0.0,0.0,1.0
4832,1979,Graduation,Partner,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,36,1,1,7,3,1,2014,101,6,10,114,16.833333333333332,6.428571428571428,0.68,Profitable,2,Low-Value,17.53325487577884,0.7765100068009695,0.86,0.3008,0.6992
5621,1969,Graduation,Partner,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,46,1,2,12,12,4,2012,316,12,25,564,26.33333333333333,135.0,0.0,Non-profitable,2,Low-Value,26.717276147057746,1.0542488091823964e-25,0.0,0.0,1.0
1945,1962,Graduation,Partner,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,53,1,1,18,9,3,2013,1400,18,15,284,77.77777777777777,405.0,0.0,Non-profitable,0,Moderate-Value,78.16063762450226,3.5806883992667076e-33,0.0,0.0,1.0
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,67,0,0,29,7,3,2013,1424,26,17,335,54.76923076923077,41.05263157894736,0.0,Non-profitable,0,Moderate-Value,54.99472598219799,3.653885529697942e-21,0.0,0.0,1.0
2535,1978,PostGraduation,Partner,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,37,1,1,18,8,3,2012,844,19,28,680,44.42105263157895,71.25,0.0,Non-profitable,0,Moderate-Value,44.70558009545826,6.805707607620327e-32,0.0,0.0,1.0
11039,1975,Graduation,Partner,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,40,1,1,17,9,3,2013,311,11,15,285,28.272727272727277,19.411764705882355,0.0,Non-profitable,2,Low-Value,28.699575533802246,1.0090931501298242e-09,0.0,0.0,1.0
9495,1982,Graduation,Partner,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,33,0,0,8,5,2,2013,1149,16,20,417,71.8125,49.6551724137931,0.0,Non-profitable,0,Moderate-Value,72.22675022607837,6.6505823533645786e-21,0.0,0.0,1.0
9635,1983,PostGraduation,Partner,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,32,0,0,20,4,2,2014,129,7,8,70,18.428571428571427,48.46153846153846,0.0,Non-profitable,2,Low-Value,19.038049201569446,0.0001905678030093,0.0,0.0,1.0
2173,1952,Graduation,Single,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,63,1,1,16,10,4,2013,32,4,14,256,8.0,15.652173913043478,0.0,Non-profitable,2,Low-Value,8.954656611700585,2.452406422858879e-06,0.0,0.0,1.0
942,1982,Graduation,Single,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,33,1,1,8,8,3,2012,299,11,29,690,27.181818181818183,27.500000000000004,0.0,Non-profitable,2,Low-Value,27.604245139702297,4.657283295997068e-19,0.0,0.0,1.0
5510,1977,PostGraduation,Partner,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,38,1,1,21,11,4,2012,441,13,25,585,33.92307692307692,585.0,0.0,Non-profitable,2,Low-Value,34.30339607887773,2.8675592860457963e-34,0.0,0.0,1.0
873,1949,PostGraduation,Partner,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,66,1,2,1,10,4,2012,1178,17,27,636,69.29411764705883,510.0,0.0,Non-profitable,0,Moderate-Value,69.67734152908108,4.003537151674466e-42,0.0,0.0,1.0
2253,1990,Graduation,Partner,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,25,0,0,16,2,1,2013,85,5,22,498,17.0,30.0,0.0,Non-profitable,2,Low-Value,17.84265340396154,1.03678537863253e-11,0.0,0.0,1.0
5181,1982,UnderGraduation,Single,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,33,1,1,20,3,1,2013,24,3,21,466,8.0,4.655172413793103,0.0,Non-profitable,2,Low-Value,9.277656037490909,7.869542071500656e-07,0.0,0.0,1.0
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,40,1,1,20,2,1,2013,112,6,22,494,18.666666666666668,49.090909090909086,0.0,Non-profitable,2,Low-Value,19.380256489154743,9.318805804227573e-14,0.0,0.0,1.0
10390,1959,PostGraduation,Partner,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,56,1,1,10,2,1,2013,30,4,23,504,7.5,13.333333333333332,0.0,Non-profitable,2,Low-Value,8.449044120838579,1.8590292523890086e-09,0.0,0.0,1.0
4698,1983,PhD,Partner,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,32,0,0,20,6,2,2013,410,14,18,374,29.285714285714285,39.375,0.0,Non-profitable,2,Low-Value,29.624026994459587,4.352563708910814e-17,0.0,0.0,1.0
7793,1976,Graduation,Partner,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,39,1,1,31,8,3,2013,800,21,16,302,38.095238095238095,157.5,0.0,Non-profitable,2,Low-Value,38.33920691254448,3.6347619154507184e-30,0.0,0.0,1.0
1745,1962,PhD,Single,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,53,0,0,3,5,2,2013,1313,19,20,422,69.10526315789474,19.431818181818183,0.0,Non-profitable,0,Moderate-Value,69.44761082113727,4.9840828409795876e-15,0.0,0.0,1.0
10590,1956,PhD,Partner,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,59,0,0,30,3,1,2013,1483,22,21,456,67.4090909090909,21.75824175824176,0.0,Non-profitable,0,Moderate-Value,67.70123016567692,1.2312212774037648e-17,0.0,0.0,1.0
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,22,0,0,21,10,4,2013,1258,16,14,251,78.625,120.0,0.0,Non-profitable,0,Moderate-Value,79.05820817113697,9.881632755631166e-22,0.0,0.0,1.0
8369,1987,Graduation,Partner,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,28,1,1,8,11,4,2012,28,3,26,598,9.333333333333334,12.857142857142856,0.0,Non-profitable,2,Low-Value,10.631019841110112,9.792811461954867e-10,0.0,0.0,1.0
5232,1965,Graduation,Partner,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,50,1,1,27,1,1,2014,227,10,11,153,22.7,39.130434782608695,0.0,Non-profitable,2,Low-Value,23.144869347043333,1.8856001047270507e-08,0.0,0.0,1.0
2407,1982,Graduation,Partner,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,33,0,0,9,11,4,2012,1555,19,26,597,81.84210526315789,171.0,0.0,Non-profitable,0,Moderate-Value,82.21428765613582,4.835141866565568e-37,0.0,0.0,1.0
3834,1962,Graduation,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,53,1,1,17,3,1,2013,861,21,21,469,41.0,54.0,0.0,Non-profitable,2,Low-Value,41.25012353752547,3.106410482200787e-26,0.0,0.0,1.0
7912,1978,Graduation,Partner,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,37,1,1,22,4,2,2013,103,6,20,433,17.166666666666668,7.826086956521739,0.0,Non-profitable,2,Low-Value,17.8690733509381,4.84343837386968e-08,0.0,0.0,1.0
1065,1963,Graduation,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,52,0,0,29,12,4,2013,1918,18,12,182,106.55555555555556,19.058823529411764,0.0,Non-profitable,1,High-Value,107.0095785604112,8.25993970633183e-06,0.0,0.0,1.0
7275,1971,PostGraduation,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,44,1,2,4,10,4,2013,131,7,15,268,18.714285714285715,18.52941176470588,0.0,Non-profitable,2,Low-Value,19.325587363229342,4.664968623184604e-08,0.0,0.0,1.0
1343,1968,Graduation,Partner,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,47,1,2,26,9,3,2012,586,16,27,641,36.625,26.18181818181818,0.0,Non-profitable,2,Low-Value,36.94132983095916,3.007017742027643e-21,0.0,0.0,1.0
1384,1992,UnderGraduation,Partner,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,23,1,1,23,11,4,2013,62,5,13,218,12.4,45.0,0.0,Non-profitable,2,Low-Value,13.2014379996492,3.6641426141105525e-08,0.0,0.0,1.0
9967,1974,Graduation,Single,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,41,1,2,30,5,2,2013,447,14,19,395,31.928571428571427,42.0,0.0,Non-profitable,2,Low-Value,32.275292725178176,5.388885509492552e-18,0.0,0.0,1.0
6181,1950,PostGraduation,Partner,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,65,0,0,31,7,3,2012,939,26,29,698,36.11538461538461,65.0,0.0,Non-profitable,2,Low-Value,36.30896921239577,1.2134829080601578e-37,0.0,0.0,1.0
10507,1977,PostGraduation,Single,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,38,1,1,25,7,3,2013,797,11,17,339,72.45454545454545,70.71428571428571,0.0,Non-profitable,0,Moderate-Value,73.06045649485024,3.7366782994980356e-17,0.0,0.0,1.0
2674,1958,PostGraduation,Single,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,57,1,1,4,9,3,2012,1143,15,28,663,76.2,17.08860759493671,0.0,Non-profitable,0,Moderate-Value,76.65497490177216,3.674224747172265e-18,0.0,0.0,1.0
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,39,1,1,7,11,4,2013,415,14,14,234,29.642857142857142,24.23076923076923,0.0,Non-profitable,2,Low-Value,29.9823061472594,6.332097798861636e-10,0.0,0.0,1.0
3231,1973,Graduation,Partner,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,42,1,1,25,11,4,2013,30,4,13,216,7.5,3.711340206185567,0.0,Profitable,2,Low-Value,8.449044120838579,0.010207356028572,0.01,0.0106,0.9894
4096,1968,PostGraduation,Single,41335.0,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,47,1,1,26,12,4,2013,187,9,12,185,20.77777777777778,33.75,0.0,Non-profitable,2,Low-Value,21.262791818467267,1.1304191260396402e-08,0.0,0.0,1.0
10476,1958,Graduation,Partner,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,57,1,1,13,5,2,2014,251,10,7,47,25.1,0.0,0.0,Non-profitable,2,Low-Value,25.55557323890408,1.212269742391723e-16,0.0,0.0,1.0
9140,1960,PostGraduation,Partner,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,55,1,2,25,12,4,2013,91,6,12,186,15.166666666666666,6.067415730337078,0.01,Profitable,2,Low-Value,15.854162499982566,0.0108829822668342,0.01,0.0068,0.9932
10258,1965,PostGraduation,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,50,1,3,6,5,2,2013,35,4,20,419,8.75,3.829787234042553,0.0,Non-profitable,2,Low-Value,9.713075347993597,7.355870299042908e-06,0.0,0.0,1.0
5675,1960,PhD,Single,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,55,1,1,4,10,4,2012,493,16,27,633,30.8125,14.693877551020408,0.0,Non-profitable,2,Low-Value,31.112654703523837,7.160593227976088e-17,0.0,0.0,1.0
4743,1969,PhD,Partner,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,46,1,1,3,3,1,2013,971,23,22,483,42.21739130434783,28.75,0.0,Non-profitable,2,Low-Value,42.44807762047709,1.5752393061193689e-21,0.0,0.0,1.0
8805,1960,Graduation,Single,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,55,1,1,2,12,4,2012,371,13,25,574,28.53846153846154,1170.0,0.0,Non-profitable,2,Low-Value,28.900326501543237,1.2870770955325893e-36,0.0,0.0,1.0
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,40,1,3,30,12,4,2013,396,14,12,181,28.285714285714285,48.46153846153846,0.0,Non-profitable,2,Low-Value,28.62084536662012,4.9871710260811895e-12,0.0,0.0,1.0
6770,1985,Graduation,Partner,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,30,1,1,20,8,3,2013,68,5,16,313,13.6,90.0,0.0,Non-profitable,2,Low-Value,14.41218984425242,3.4535959610996104e-11,0.0,0.0,1.0
8773,1971,PostGraduation,Partner,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,44,1,1,25,6,2,2013,322,12,18,369,26.83333333333333,49.090909090909086,0.0,Non-profitable,2,Low-Value,27.21913308130972,6.632768403797075e-17,0.0,0.0,1.0
7514,1956,PostGraduation,Partner,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,59,1,2,3,7,3,2013,177,8,18,361,22.125,9.72972972972973,0.0,Non-profitable,2,Low-Value,22.67849823548732,7.186174660088335e-08,0.0,0.0,1.0
793,1973,Graduation,Partner,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,42,1,1,6,10,4,2012,45,5,27,631,9.0,18.75,0.0,Non-profitable,2,Low-Value,9.770974439940083,2.6438566734238967e-12,0.0,0.0,1.0
10909,1948,Graduation,Partner,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,67,0,0,15,1,1,2014,1899,20,11,165,94.95,200.0,0.0,Non-profitable,1,High-Value,95.33269713980062,1.724696860847339e-24,0.0,0.0,1.0
8702,1976,PostGraduation,Partner,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,39,1,2,20,8,3,2013,22,4,16,313,5.5,36.0,0.0,Non-profitable,2,Low-Value,6.4265941573905545,1.3189674670959436e-08,0.0,0.0,1.0
4791,1980,Graduation,Partner,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,35,1,2,16,12,4,2012,41,4,24,560,10.25,10.285714285714285,0.0,Non-profitable,2,Low-Value,11.229912820579612,1.2721641388938874e-09,0.0,0.0,1.0
2963,1979,Graduation,Partner,75507.0,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,36,0,0,2,5,2,2014,1440,20,8,58,72.0,32.142857142857146,53.78,Profitable,0,Moderate-Value,72.33163302865886,14.87039656870674,68.87,0.9492,0.0507999999999999
8216,1972,PostGraduation,Partner,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,43,1,2,11,10,4,2013,325,11,14,261,29.545454545454547,141.42857142857142,0.0,Non-profitable,2,Low-Value,29.977460993585524,3.411770668586189e-18,0.0,0.0,1.0
8140,1973,Graduation,Partner,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,42,1,1,3,10,4,2013,95,7,15,269,13.571428571428571,12.352941176470589,0.0,Non-profitable,2,Low-Value,14.149900453351243,8.709780715288534e-07,0.0,0.0,1.0
10146,1972,PhD,Partner,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,1,1,2,3,1,2014,42,4,10,119,10.5,21.176470588235293,0.0,Non-profitable,2,Low-Value,11.482719066010617,0.0005553124220684,0.0,0.0003,0.9997
5289,1975,PostGraduation,Single,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,40,1,2,9,11,4,2012,72,4,26,597,18.0,12.0,0.0,Non-profitable,2,Low-Value,19.066906428940708,2.5949243090373816e-10,0.0,0.0,1.0
2587,1972,PhD,Partner,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,43,1,1,15,5,2,2014,20,5,7,45,4.0,21.428571428571427,0.15,Profitable,2,Low-Value,4.726175087426677,0.6422570063588587,0.19,0.1182,0.8818
4405,1956,PostGraduation,Partner,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,59,1,2,30,7,3,2013,789,21,17,334,37.57142857142857,945.0,0.0,Non-profitable,2,Low-Value,37.81428752115447,2.57502033222933e-45,0.0,0.0,1.0
2589,1972,Graduation,Single,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,43,1,1,7,2,1,2014,59,6,10,142,9.833333333333334,8.307692307692308,0.01,Profitable,2,Low-Value,10.481066897434491,0.0190457436027318,0.01,0.0091,0.9909
3421,1968,PostGraduation,Single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,47,1,1,21,4,2,2013,908,21,20,434,43.23809523809524,29.53125,0.0,Non-profitable,0,Moderate-Value,43.49296093710098,1.1199309525642943e-19,0.0,0.0,1.0
10490,1969,PhD,Partner,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,46,1,2,10,12,4,2012,417,12,25,566,34.75,98.18181818181816,0.0,Non-profitable,2,Low-Value,35.16520120696598,3.1897083325056632e-24,0.0,0.0,1.0
4094,1961,Graduation,Partner,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,54,1,2,25,8,3,2012,289,11,28,673,26.272727272727277,10.760869565217392,0.0,Non-profitable,2,Low-Value,26.69146981128567,4.4847365960758784e-14,0.0,0.0,1.0
9958,1972,Graduation,Partner,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,43,1,1,29,3,1,2014,769,20,9,92,38.45,33.33333333333333,0.0,Profitable,2,Low-Value,38.70698375071524,0.0020486970067412,0.01,0.0002,0.9998
2534,1953,Graduation,Partner,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,62,1,1,21,4,2,2014,188,8,8,69,23.5,180.0,0.0,Non-profitable,2,Low-Value,24.061172339583468,1.4005195229471864e-08,0.0,0.0,1.0
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,58,1,1,13,8,3,2012,354,11,29,685,32.18181818181818,18.67924528301887,0.0,Non-profitable,2,Low-Value,32.62450944599374,4.3195457019614415e-17,0.0,0.0,1.0
6613,1970,PostGraduation,Partner,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,45,1,1,12,10,4,2012,727,20,27,625,36.35,46.15384615384615,0.0,Non-profitable,2,Low-Value,36.60231121766958,5.645860256666636e-28,0.0,0.0,1.0
10827,1967,PhD,Partner,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,48,1,2,7,8,3,2012,146,7,29,691,20.857142857142858,12.857142857142856,0.0,Non-profitable,2,Low-Value,21.48212357567855,2.3261207850396983e-13,0.0,0.0,1.0
5491,1951,PostGraduation,Partner,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,64,1,1,11,4,2,2013,319,12,21,444,26.58333333333333,15.428571428571429,0.0,Non-profitable,2,Low-Value,26.96820461418373,2.104788710477837e-12,0.0,0.0,1.0
8402,1953,PostGraduation,Partner,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,62,1,1,17,12,4,2013,794,20,12,194,39.7,45.0,0.0,Non-profitable,2,Low-Value,39.95976502038527,9.106346389677997e-14,0.0,0.0,1.0
8783,1950,Graduation,Partner,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,65,1,1,8,9,3,2012,454,15,28,659,30.266666666666666,33.75,0.0,Non-profitable,2,Low-Value,30.585270573269156,1.1332528164980738e-22,0.0,0.0,1.0
10010,1953,PhD,Single,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,62,1,2,6,9,3,2012,152,7,28,661,21.714285714285715,14.651162790697676,0.0,Non-profitable,2,Low-Value,22.34473806065823,2.0386061627984225e-13,0.0,0.0,1.0
618,1977,PhD,Partner,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,38,1,1,28,9,3,2012,797,21,27,639,37.95238095238095,111.1764705882353,0.0,Non-profitable,2,Low-Value,38.19604707852902,7.654731122136933e-37,0.0,0.0,1.0
9121,1972,Graduation,Partner,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,43,1,1,20,5,2,2013,1690,14,19,405,120.71428571428572,31.5,0.0,Non-profitable,1,High-Value,121.34349011121088,1.7332148693679752e-16,0.0,0.0,1.0
361,1969,PostGraduation,Partner,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,1,2,18,2,1,2014,20,3,10,131,6.666666666666667,3.214285714285714,0.11,Profitable,2,Low-Value,7.924292233871704,0.2826546353675626,0.14,0.231,0.769
4310,1944,Graduation,Partner,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,71,0,0,22,1,1,2014,1428,20,11,158,71.4,72.0,0.0,Non-profitable,0,Moderate-Value,71.73029801921724,1.2927245957214348e-15,0.0,0.0,1.0
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,25,1,1,13,2,1,2013,209,8,22,501,26.125,11.612903225806452,0.0,Non-profitable,2,Low-Value,26.700822901948836,6.755033787746078e-11,0.0,0.0,1.0
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,36,1,1,10,6,2,2013,545,15,19,384,36.333333333333336,16.265060240963855,0.0,Non-profitable,2,Low-Value,36.6699485034488,5.6760351881580886e-12,0.0,0.0,1.0
524,1966,UnderGraduation,Partner,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,49,0,0,16,1,1,2013,96,5,23,529,19.2,9.574468085106384,0.0,Non-profitable,2,Low-Value,20.06236511906744,1.397229500493359e-09,0.0,0.0,1.0
10341,1948,Graduation,Partner,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,67,0,0,23,2,1,2014,222,9,10,126,24.666666666666668,18.0,0.0,Non-profitable,2,Low-Value,25.170961672292027,0.0005358418629169,0.0,0.0002,0.9998
5654,1972,Graduation,Partner,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,43,1,3,16,3,1,2014,61,5,9,105,12.2,13.23529411764706,0.01,Profitable,2,Low-Value,12.999646025548664,0.0114080574991205,0.01,0.0048,0.9952
4098,1973,Graduation,Partner,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,42,1,2,28,1,1,2014,44,6,11,152,7.333333333333333,180.0,0.0,Non-profitable,2,Low-Value,7.962428333740083,2.7799518915192325e-10,0.0,0.0,1.0
5824,1972,PhD,Partner,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,43,1,3,11,4,2,2014,8,3,8,79,2.6666666666666665,270.0,0.0,Non-profitable,2,Low-Value,3.864200823014089,4.520797018588297e-05,0.0,0.0,1.0
